Date,Low,High,Open,Close,Volumefrom,Volumeto
2021-06-09,32396.82,37534.79,33380.81,37388.05,136607.6,4794741674.43
2021-06-10,35782.0,38491.0,37388.05,36675.72,109527.28,4062957162.38
2021-06-11,35936.77,37680.4,36675.72,37331.98,78518.17,2904970383.02
2021-06-12,34600.36,37463.63,37331.98,35546.11,87717.55,3132387326.54
2021-06-13,34757.0,39380.0,35546.11,39020.57,86921.03,3208991521.64
2021-06-14,38730.0,41064.05,39020.57,40516.29,108577.23,4322531872.99
2021-06-15,39506.4,41330.0,40516.29,40144.04,80679.62,3247746713.64
2021-06-16,38116.01,40527.14,40144.04,38349.01,87771.98,3450556041.61
2021-06-17,37365.0,39559.88,38349.01,38092.97,79541.31,3065622530.04
2021-06-18,35129.29,38202.84,38092.97,35819.84,95228.04,3507868126.31
2021-06-19,34803.52,36457.0,35819.84,35483.72,68712.45,2453817534.77
2021-06-20,33336.0,36137.72,35483.72,35600.16,89878.17,3124634336.84
2021-06-21,31251.23,35750.0,35600.16,31608.93,168778.87,5545926077.78
2021-06-22,28805.0,33298.78,31608.93,32509.56,204208.18,6406159197.08
2021-06-23,31683.0,34881.0,32509.56,33678.07,126966.1,4282250433.92
2021-06-24,32286.57,35298.0,33678.07,34663.09,86625.8,2925373222.11
2021-06-25,31275.0,35500.0,34663.09,31584.45,116061.13,3846120542.66
2021-06-26,30151.0,32730.0,31584.45,32283.65,107820.38,3376415451.79
2021-06-27,31973.45,34749.0,32283.65,34700.34,96613.24,3199980157.75
2021-06-28,33862.72,35297.71,34700.34,34494.89,82222.27,2837122779.53
2021-06-29,34225.43,36600.0,34494.89,35911.73,90788.8,3233947791.87
2021-06-30,34017.55,36100.0,35911.73,35045.0,77152.2,2688939291.1
2021-07-01,32711.0,35057.57,35045.0,33504.69,71770.38,2412890883.53
2021-07-02,32699.0,33977.04,33504.69,33786.55,56172.18,1870193042.39
2021-07-03,33316.73,34945.61,33786.55,34669.13,43044.58,1478423023.5
2021-07-04,34357.15,35967.85,34669.13,35286.51,43703.48,1544458212.4
2021-07-05,33125.55,35293.78,35286.51,33690.14,64123.87,2183406257.49
2021-07-06,33532.0,35118.88,33690.14,34220.01,58210.6,1991691100.95
2021-07-07,33777.77,35059.09,34220.01,33862.12,53853.6,1859251364.28
2021-07-08,32077.0,33929.64,33862.12,32875.71,70136.48,2304973020.3
2021-07-09,32261.07,34100.0,32875.71,33815.81,47153.94,1562958239.4
2021-07-10,33004.78,34262.0,33815.81,33502.87,34761.18,1171790111.09
2021-07-11,33306.47,34666.0,33502.87,34258.99,31572.65,1070033013.19
2021-07-12,32658.34,34678.43,34258.99,33086.63,48181.4,1620646741.33
2021-07-13,32202.25,33340.0,33086.63,32729.77,41126.36,1348583017.01
2021-07-14,31550.0,33114.03,32729.77,32820.02,46777.82,1515692074.99
2021-07-15,31133.0,33185.25,32820.02,31880.0,51639.58,1652077965.44
2021-07-16,31020.0,32249.18,31880.0,31383.87,48499.86,1538342711.58
2021-07-17,31164.31,31955.92,31383.87,31520.07,34012.24,1072815966.33
2021-07-18,31108.97,32435.0,31520.07,31778.56,35923.72,1140964365.65
2021-07-19,30407.44,31899.0,31778.56,30839.65,47340.47,1470563281.93
2021-07-20,29278.0,31063.07,30839.65,29790.35,61034.05,1821230700.02
2021-07-21,29482.61,32858.0,29790.35,32144.51,82796.27,2603140706.08
2021-07-22,31708.0,32591.35,32144.51,32287.83,46148.09,1482763544.95
2021-07-23,31924.32,33650.0,32287.83,33634.09,50112.86,1631947003.07
2021-07-24,33401.14,34500.0,33634.09,34258.14,47977.55,1625046258.44
2021-07-25,33851.12,35398.0,34258.14,35381.02,47852.93,1646935552.81
2021-07-26,35205.78,40550.0,35381.02,37237.6,152452.51,5832475057.08
2021-07-27,36383.0,39542.61,37237.6,39457.87,88450.57,3337688657.33
2021-07-28,38772.0,40900.0,39457.87,40019.56,101344.53,4040889461.66
2021-07-29,39200.0,40640.0,40019.56,40016.48,53998.44,2154190697.35
2021-07-30,38313.23,42316.71,40016.48,42206.37,73602.78,2939833541.38
2021-07-31,41000.15,42448.0,42206.37,41461.83,44849.79,1868285510.89
2021-08-01,39422.01,42599.0,41461.83,39845.44,53953.19,2227567271.49
2021-08-02,38690.0,40480.01,39845.44,39147.82,50837.35,2010928003.59
2021-08-03,37642.03,39780.0,39147.82,38207.05,57117.44,2195360658.57
2021-08-04,37508.56,39969.66,38207.05,39723.18,52329.35,2028792778.18
2021-08-05,37332.7,41350.0,39723.18,40862.46,84343.76,3314527738.34
2021-08-06,39853.86,43392.43,40862.46,42836.87,75753.94,3148022459.92
2021-08-07,42446.41,44700.0,42836.87,44572.54,73396.74,3197407326.05
2021-08-08,43261.0,45310.0,44572.54,43794.37,69329.09,3074924734.88
2021-08-09,42779.0,46454.15,43794.37,46253.4,74587.88,3362870286.26
2021-08-10,44589.46,46700.0,46253.4,45584.99,53841.49,2453701240.94
2021-08-11,45341.14,46743.47,45584.99,45511.0,52734.9,2432788769.84
2021-08-12,43770.0,46218.12,45511.0,44399.0,55266.11,2478758524.87
2021-08-13,44217.39,47886.0,44399.0,47800.0,48239.37,2239435701.12
2021-08-14,45971.03,48144.0,47800.0,47068.51,46114.36,2166461458.66
2021-08-15,45500.0,47372.27,47068.51,46973.82,42110.71,1950753713.21
2021-08-16,45660.0,48053.83,46973.82,45901.29,52478.88,2462049067.41
2021-08-17,44376.0,47160.0,45901.29,44695.95,57039.34,2616339597.92
2021-08-18,44203.28,46000.0,44695.95,44705.29,54099.42,2439673265.95
2021-08-19,43927.7,47033.0,44705.29,46760.62,53411.75,2416320067.14
2021-08-20,46622.99,49382.99,46760.62,49322.47,56850.35,2721131744.28
2021-08-21,48222.0,49757.04,49322.47,48821.87,46745.14,2290966131.38
2021-08-22,48050.0,49500.0,48821.87,49239.22,37007.89,1807169840.17
2021-08-23,49029.0,50500.0,49239.22,49488.85,52462.54,2616721363.68
2021-08-24,47600.0,49860.0,49488.85,47674.01,51014.59,2486079315.56
2021-08-25,47126.28,49264.3,47674.01,48973.32,44655.83,2149442271.53
2021-08-26,46250.0,49352.84,48973.32,46843.87,49371.28,2333900030.22
2021-08-27,46348.0,49149.93,46843.87,49069.9,42068.1,2007071230.22
2021-08-28,48346.88,49299.0,49069.9,48895.35,26681.06,1303966035.77
2021-08-29,47762.54,49632.27,48895.35,48767.83,32652.28,1588661416.36
2021-08-30,46853.0,48888.61,48767.83,46982.91,40288.35,1932344430.92
2021-08-31,46700.0,48246.11,46982.91,47100.89,48645.53,2303799571.38
2021-09-01,46512.0,49156.0,47100.89,48810.52,49904.66,2386074445.42
2021-09-02,48584.06,50450.13,48810.52,49246.64,54491.77,2708208965.53
2021-09-03,48316.84,51000.0,49246.64,49999.14,59025.64,2949574478.08
2021-09-04,49370.0,50535.69,49999.14,49915.64,34664.66,1733527136.45
2021-09-05,49450.0,51900.0,49915.64,51756.88,40544.84,2049212025.85
2021-09-06,50969.33,52780.0,51756.88,52663.9,49249.67,2549290983.06
2021-09-07,42843.05,52920.0,52663.9,46863.73,122786.79,5991686496.95
2021-09-08,44412.02,47340.99,46863.73,46048.31,65069.32,3000605793.94
2021-09-09,45513.08,47399.97,46048.31,46395.14,50651.66,2351862983.52
2021-09-10,44132.29,47033.0,46395.14,44850.91,49048.27,2243698626.04
2021-09-11,44722.22,45987.93,44850.91,45173.69,30440.41,1380370764.02
2021-09-12,44742.06,46460.0,45173.69,46025.24,32094.28,1464780920.22
2021-09-13,43370.0,46880.0,46025.24,44940.73,65429.15,2930668118.26
2021-09-14,44594.44,47250.0,44940.73,47111.52,44855.85,2072259519.06
2021-09-15,46682.32,48500.0,47111.52,48121.41,43204.71,2056996398.84
2021-09-16,47021.1,48557.0,48121.41,47737.82,40725.09,1948447232.91
2021-09-17,46699.56,48150.0,47737.82,47299.98,34461.93,1637122049.41
2021-09-18,47035.56,48843.2,47299.98,48292.74,30906.47,1491461627.95
2021-09-19,46829.18,48372.83,48292.74,47241.75,29847.24,1421642879.49
2021-09-20,42500.0,47347.25,47241.75,43015.62,78003.52,3457139274.3
2021-09-21,39600.0,43639.0,43015.62,40734.38,84534.08,3551997786.68
2021-09-22,40565.39,44000.55,40734.38,43543.61,58349.06,2482639471.91
2021-09-23,43069.09,44978.0,43543.61,44865.26,48699.58,2147211305.48
2021-09-24,40675.0,45200.0,44865.26,42810.57,84113.43,3596718231.06
2021-09-25,41646.28,42966.84,42810.57,42670.64,33594.57,1428238748.21
2021-09-26,40750.0,43950.0,42670.64,43160.9,49880.0,2124657079.28
2021-09-27,42098.0,44350.0,43160.9,42147.35,39776.84,1728912299.81
2021-09-28,40888.0,42787.38,42147.35,41026.54,43400.62,1817484830.4
2021-09-29,40753.88,42590.0,41026.54,41524.28,33511.53,1399625476.06
2021-09-30,41410.17,44141.37,41524.28,43824.1,46381.23,2005486003.56
2021-10-01,43283.03,48495.0,43824.1,48141.61,66244.87,3076094886.6
2021-10-02,47430.18,48336.59,48141.61,47634.9,30508.98,1459064880.53
2021-10-03,47088.0,49228.08,47634.9,48200.01,30825.06,1482764462.19
2021-10-04,46891.0,49536.12,48200.01,49224.94,46796.49,2258464361.12
2021-10-05,49022.4,51886.3,49224.94,51471.99,52125.67,2618101829.0
2021-10-06,50382.41,55750.0,51471.99,55315.0,79877.55,4236927265.38
2021-10-07,53357.0,55332.31,55315.0,53785.22,54917.38,2983143121.09
2021-10-08,53617.61,56100.0,53785.22,53951.43,46160.26,2522087625.1
2021-10-09,53661.67,55489.0,53951.43,54949.72,55177.08,3024862790.69
2021-10-10,54080.0,56561.31,54949.72,54659.0,89237.84,4923958325.38
2021-10-11,54415.06,57839.04,54659.0,57471.35,52933.17,2994673617.71
2021-10-12,53879.0,57680.0,57471.35,55996.93,53471.29,3017210682.9
2021-10-13,54167.19,57777.0,55996.93,57367.0,55808.44,3123307687.47
2021-10-14,56818.05,58532.54,57367.0,57347.94,43053.34,2481915791.59
2021-10-15,56850.0,62933.0,57347.94,61672.42,82512.91,4959389368.72
2021-10-16,60150.0,62378.42,61672.42,60875.57,35467.88,2173374058.81
2021-10-17,58963.0,61718.39,60875.57,61528.33,39099.24,2371696294.79
2021-10-18,59844.45,62695.78,61528.33,62009.84,51798.45,3195091233.42
2021-10-19,61322.22,64486.0,62009.84,64280.59,53628.11,3370863940.27
2021-10-20,63481.4,67000.0,64280.59,66001.41,51428.93,3362878816.4
2021-10-21,62000.0,66639.74,66001.41,62193.15,68538.65,4407757970.88
2021-10-22,60000.0,63732.39,62193.15,60688.22,52119.36,3229377744.31
2021-10-23,59562.15,61747.64,60688.22,61286.75,27626.94,1686121722.22
2021-10-24,59510.63,61500.0,61286.75,60852.22,31226.58,1889694558.95
2021-10-25,60650.0,63710.63,60852.22,63078.78,36853.84,2309339650.11
2021-10-26,59817.55,63293.48,63078.78,60328.81,40217.5,2492606133.31
2021-10-27,58000.0,61496.0,60328.81,58413.44,62124.49,3688306192.97
2021-10-28,57820.0,62499.0,58413.44,60575.89,61056.35,3677629851.06
2021-10-29,60174.81,62980.0,60575.89,62253.71,43973.9,2706090987.31
2021-10-30,60673.0,62359.25,62253.71,61859.19,31498.16,1939093765.32
2021-10-31,59945.36,62405.3,61859.19,61299.8,39267.64,2396556477.34
2021-11-01,59405.0,62437.74,61299.8,60911.11,44687.67,2737282804.74
2021-11-02,60624.68,64270.0,60911.11,63219.99,46368.28,2909221038.4
2021-11-03,60382.76,63500.0,63219.99,62896.48,43394.88,2717035940.24
2021-11-04,60677.01,63086.31,62896.48,61395.01,35930.93,2218138026.7
2021-11-05,60721.0,62595.72,61395.01,60937.12,31645.07,1945821815.73
2021-11-06,60050.0,61560.49,60937.12,61470.61,25590.57,1556774943.55
2021-11-07,61322.78,63286.35,61470.61,63273.59,25515.69,1585744720.2
2021-11-08,63273.58,67789.0,63273.59,67525.83,54442.09,3575716171.04
2021-11-09,66222.4,68524.25,67525.83,66947.66,44661.38,3014326962.08
2021-11-10,62822.9,69000.0,66947.66,64882.43,65171.5,4335575752.79
2021-11-11,64100.0,65600.07,64882.43,64774.26,37237.98,2415537333.58
2021-11-12,62278.0,65450.7,64774.26,64122.23,44490.11,2844286547.5
2021-11-13,63360.22,65000.0,64122.23,64380.0,22521.47,1443508762.94
2021-11-14,63576.27,65550.51,64380.0,65519.1,25705.07,1658473781.3
2021-11-15,63400.0,66401.82,65519.1,63606.74,37829.37,2460915922.87
2021-11-16,58574.07,63617.31,63606.74,60058.87,77455.16,4705744041.29
2021-11-17,58373.0,60840.23,60058.87,60344.87,46289.38,2767802055.2
2021-11-18,56474.26,60976.0,60344.87,56891.62,62170.04,3646175017.76
2021-11-19,55600.0,58320.0,56891.62,58052.24,50715.89,2896189975.91
2021-11-20,57353.0,59845.0,58052.24,59707.51,33849.91,1984926886.31
2021-11-21,58486.65,60029.76,59707.51,58622.02,31902.23,1886578154.52
2021-11-22,55610.0,59444.0,58622.02,56247.18,51724.32,2968622334.14
2021-11-23,55317.0,58009.99,56247.18,57541.27,49917.85,2837210673.49
2021-11-24,55837.0,57735.0,57541.27,57138.29,39612.05,2246374244.33
2021-11-25,57000.0,59398.9,57138.29,58960.36,42153.52,2455658857.7
2021-11-26,53500.0,59150.0,58960.36,53726.53,65927.87,3649353860.43
2021-11-27,53610.0,55280.0,53726.53,54721.03,29717.0,1623173123.49
2021-11-28,53256.64,57445.05,54721.03,57274.88,36163.71,1982198373.53
2021-11-29,56666.67,58865.97,57274.88,57776.25,40125.28,2313371348.11
2021-11-30,55875.55,59176.99,57776.25,56950.56,49161.05,2823644073.02
2021-12-01,56458.01,59053.55,56950.56,57184.07,44956.64,2584928714.08
2021-12-02,55777.77,57375.47,57184.07,56480.34,37574.06,2127110102.11
2021-12-03,51680.0,57600.0,56480.34,53601.05,58960.1,3248015270.28
2021-12-04,42000.3,53859.1,53601.05,49152.47,114203.37,5495712061.97
2021-12-05,47727.21,49699.05,49152.47,49396.33,45580.82,2231486105.85
2021-12-06,47100.0,50891.11,49396.33,50441.92,58571.22,2851528919.18
2021-12-07,50039.74,51936.33,50441.92,50588.95,38253.47,1950573500.21
2021-12-08,48600.0,51200.0,50588.95,50471.19,38425.92,1925458787.11
2021-12-09,47320.0,50797.76,50471.19,47545.59,37692.69,1841474998.89
2021-12-10,46852.0,50125.0,47545.59,47140.54,44233.57,2135023722.85
2021-12-11,46751.0,49485.71,47140.54,49389.99,28889.19,1397524635.58
2021-12-12,48638.0,50777.0,49389.99,50053.9,26017.93,1292315883.62
2021-12-13,45672.75,50189.97,50053.9,46702.75,50869.52,2423888500.79
2021-12-14,46290.0,48700.41,46702.75,48343.28,39977.09,1888424858.89
2021-12-15,46547.0,49500.0,48343.28,48864.98,51628.93,2487000702.85
2021-12-16,47511.0,49436.43,48864.98,47632.38,31975.58,1552448111.64
2021-12-17,45456.0,47995.96,47632.38,46131.2,43104.49,2015966349.52
2021-12-18,45500.0,47392.37,46131.2,46834.48,25020.05,1165205135.7
2021-12-19,46406.91,48300.01,46834.48,46681.23,29305.71,1384958598.36
2021-12-20,45558.85,47537.57,46681.23,46914.16,35848.51,1663363117.83
2021-12-21,46630.0,49328.96,46914.16,48889.88,37713.93,1827234149.06
2021-12-22,48421.87,49576.13,48889.88,48588.16,27004.2,1322418595.33
2021-12-23,47920.42,51375.0,48588.16,50838.81,35192.54,1738129830.78
2021-12-24,50384.43,51810.0,50838.81,50820.0,31684.84,1618089927.28
2021-12-25,50142.32,51156.23,50820.0,50399.66,19135.52,971491029.13
2021-12-26,49412.0,51280.0,50399.66,50775.49,22569.89,1132200241.56
2021-12-27,50449.0,52088.0,50775.49,50701.44,28792.22,1472065236.02
2021-12-28,47313.01,50704.05,50701.44,47543.74,45853.34,2242102220.93
2021-12-29,46096.99,48139.08,47543.74,46464.66,39498.87,1873785571.28
2021-12-30,45900.0,47900.0,46464.66,47120.87,30382.94,1430205779.05
2021-12-31,45678.0,48548.26,47120.87,46216.93,34938.0,1650715977.92
2022-01-01,46208.37,47954.63,46216.93,47722.65,19604.46,924155159.58
2022-01-02,46654.0,47990.0,47722.65,47286.18,18340.46,866610995.56
2022-01-03,45696.0,47570.0,47286.18,46446.1,27662.08,1292203508.32
2022-01-04,45500.0,47557.54,46446.1,45832.01,35520.89,1650557288.01
2022-01-05,42500.0,47070.0,45832.01,43451.13,51784.12,2334288544.64
2022-01-06,42430.58,43816.0,43451.13,43082.31,38912.74,1675854119.18
2022-01-07,40610.0,43145.83,43082.31,41566.48,54836.51,2293851015.46
2022-01-08,40501.0,42300.0,41566.48,41679.74,32952.73,1367233494.83
2022-01-09,41200.02,42786.7,41679.74,41864.62,22724.39,952830064.51
2022-01-10,39650.0,42248.5,41864.62,41822.49,50729.17,2088111339.5
2022-01-11,41268.93,43100.0,41822.49,42729.29,37296.44,1574803608.96
2022-01-12,42450.0,44322.0,42729.29,43902.66,33943.29,1470906437.71
2022-01-13,42311.22,44500.0,43902.66,42560.11,34910.88,1515944525.5
2022-01-14,41725.95,43448.78,42560.11,43059.96,32640.88,1392000443.35
2022-01-15,42555.0,43800.0,43059.96,43084.29,21936.06,946488263.55
2022-01-16,42581.79,43475.0,43084.29,43071.66,20602.35,887203134.05
2022-01-17,41540.42,43176.18,43071.66,42201.62,27562.09,1169381684.47
2022-01-18,41250.0,42691.0,42201.62,42352.12,29324.08,1228459687.4
2022-01-19,41138.56,42559.13,42352.12,41660.01,31685.72,1327478459.16
2022-01-20,40553.31,43505.0,41660.01,40680.91,42330.34,1784801200.4
2022-01-21,35440.45,41100.0,40680.91,36445.31,88860.89,3405501703.22
2022-01-22,34008.0,36835.22,36445.31,35071.42,90471.34,3207531048.03
2022-01-23,34601.01,36499.0,35071.42,36244.55,44279.52,1572414639.04
2022-01-24,32917.17,37550.0,36244.55,36660.35,91904.75,3192041586.1
2022-01-25,35701.0,37545.14,36660.35,36958.32,49232.4,1799224214.5
2022-01-26,36234.63,38919.98,36958.32,36809.34,69830.16,2627491976.69
2022-01-27,35507.01,37234.47,36809.34,37160.1,53049.45,1926969385.64
2022-01-28,36155.01,38000.0,37160.1,37716.56,42154.27,1560203931.22
2022-01-29,37268.44,38720.74,37716.56,38166.84,26129.5,989652387.0
2022-01-30,37351.63,38359.26,38166.84,37881.76,21430.67,812750216.6
2022-01-31,36632.61,38744.0,37881.76,38466.9,36855.25,1386754529.03
2022-02-01,38000.0,39265.2,38466.9,38694.59,34574.45,1334266166.71
2022-02-02,36586.95,38855.92,38694.59,36896.36,35794.68,1353093948.98
2022-02-03,36250.0,37387.0,36896.36,37311.61,32081.11,1179502838.66
2022-02-04,37026.73,41772.33,37311.61,41574.25,64703.96,2526572562.05
2022-02-05,40843.01,41913.69,41574.25,41382.59,32532.34,1349805515.93
2022-02-06,41116.56,42656.0,41382.59,42380.87,22405.17,934168802.88
2022-02-07,41645.85,44500.5,42380.87,43839.99,51060.62,2204523609.9
2022-02-08,42666.0,45492.0,43839.99,44042.99,64880.29,2847485971.5
2022-02-09,43117.92,44799.0,44042.99,44372.72,34428.17,1512500139.14
2022-02-10,43174.01,45821.0,44372.72,43495.44,62357.29,2772188373.22
2022-02-11,41938.51,43920.0,43495.44,42373.73,44975.17,1937866768.5
2022-02-12,41688.88,43079.49,42373.73,42217.87,26556.86,1123136004.72
2022-02-13,41870.0,42760.0,42217.87,42053.66,17732.08,750533311.65
2022-02-14,41550.56,42842.4,42053.66,42535.94,34010.13,1436927831.44
2022-02-15,42427.03,44751.4,42535.94,44544.86,38095.2,1672855933.63
2022-02-16,43307.0,44549.97,44544.86,43873.56,28471.87,1250973502.3
2022-02-17,40073.21,44164.71,43873.56,40515.7,47245.99,1993400162.95
2022-02-18,39450.0,40959.88,40515.7,39974.44,43845.92,1765622365.95
2022-02-19,39639.03,40444.32,39974.44,40079.17,18042.06,721960636.06
2022-02-20,38000.0,40125.44,40079.17,38386.89,33439.29,1293216601.45
2022-02-21,36800.0,39494.35,38386.89,37008.16,62347.68,2382027320.86
2022-02-22,36350.0,38429.0,37008.16,38230.33,53785.95,2010628230.75
2022-02-23,37036.79,39249.93,38230.33,37250.01,43560.73,1665486687.24
2022-02-24,34322.28,39843.0,37250.01,38327.21,120476.29,4335107392.01
2022-02-25,38014.37,39683.53,38327.21,39219.17,56574.57,2197889580.28
2022-02-26,38573.18,40348.45,39219.17,39116.72,29361.26,1152621719.69
2022-02-27,37000.0,39855.7,39116.72,37699.07,46229.45,1780512702.89
2022-02-28,37450.17,44225.84,37699.07,43160.0,73945.64,2975160226.16
2022-03-01,42809.98,44949.0,43160.0,44421.2,61743.1,2701611023.7
2022-03-02,43334.09,45400.0,44421.2,43892.98,57782.65,2550792948.29
2022-03-03,41832.28,44101.12,43892.98,42454.0,50940.61,2192152097.92
2022-03-04,38550.0,42527.3,42454.0,39148.66,61964.68,2527001270.72
2022-03-05,38407.59,39613.24,39148.66,39397.96,30363.13,1187689935.09
2022-03-06,38088.57,39693.87,39397.96,38420.81,39677.26,1542258009.63
2022-03-07,37155.0,39547.57,38420.81,37988.0,63994.12,2449362161.7
2022-03-08,37867.65,39362.08,37988.0,38730.63,55583.07,2149652714.8
2022-03-09,38656.45,42594.06,38730.63,41941.71,67391.73,2797204530.97
2022-03-10,38539.73,42039.63,41941.71,39422.0,71962.93,2854310740.8
2022-03-11,38223.6,40236.26,39422.0,38729.57,59018.76,2305825015.6
2022-03-12,38660.52,39486.71,38729.57,38807.36,24034.36,939663387.32
2022-03-13,37578.51,39310.0,38807.36,37777.34,32791.82,1268441605.19
2022-03-14,37555.0,39947.12,37777.34,39671.37,46945.45,1821922588.44
2022-03-15,38098.33,39887.61,39671.37,39280.33,46044.78,1797713583.98
2022-03-16,38828.48,41718.0,39280.33,41114.0,88120.76,3552563766.36
2022-03-17,40500.0,41478.82,41114.0,40917.9,37186.46,1520963580.39
2022-03-18,40135.04,42325.02,40917.9,41757.51,45408.01,1862337033.48
2022-03-19,41499.29,42400.0,41757.51,42201.13,29067.18,1216709156.44
2022-03-20,40911.0,42296.26,42201.13,41262.11,30653.33,1273880705.25
2022-03-21,40467.94,41544.22,41262.11,41002.25,39426.25,1618789548.07
2022-03-22,40875.51,43361.0,41002.25,42364.13,59454.94,2525975507.8
2022-03-23,41751.47,43025.96,42364.13,42882.76,40828.87,1725787170.58
2022-03-24,42560.46,44220.89,42882.76,43991.46,56195.12,2436258223.62
2022-03-25,43579.0,45094.14,43991.46,44313.16,54614.44,2421153187.65
2022-03-26,44071.97,44792.99,44313.16,44511.27,23041.62,1022802857.61
2022-03-27,44421.46,46999.0,44511.27,46827.76,41874.91,1907019662.34
2022-03-28,46663.56,48189.84,46827.76,47122.21,58949.26,2789898402.61
2022-03-29,46950.85,48096.47,47122.21,47434.8,42754.09,2031911291.66
2022-03-30,46445.42,47700.22,47434.8,47067.99,40947.21,1932152559.88
2022-03-31,45200.0,47600.0,47067.99,45510.34,48664.01,2263364585.73
2022-04-01,44200.0,46720.09,45510.34,46283.49,56410.85,2562893469.69
2022-04-02,45620.0,47213.0,46283.49,45811.0,37088.12,1722365938.89
2022-04-03,45530.92,47444.11,45811.0,46407.35,33451.26,1553625875.83
2022-04-04,45118.0,46890.71,46407.35,46580.51,44641.88,2053434523.87
2022-04-05,45353.81,47200.0,46580.51,45497.55,42192.75,1951668192.93
2022-04-06,43121.0,45507.14,45497.55,43170.47,60871.96,2701642974.83
2022-04-07,42727.35,43900.99,43170.47,43444.19,37396.54,1623879486.66
2022-04-08,42107.14,43970.62,43444.19,42252.01,42375.04,1830699971.61
2022-04-09,42125.48,42800.0,42252.01,42753.97,17891.66,759274586.61
2022-04-10,41868.0,43410.3,42753.97,42158.85,22771.09,971459737.5
2022-04-11,39200.0,42414.71,42158.85,39530.45,63560.45,2602039073.01
2022-04-12,39254.63,40699.0,39530.45,40074.94,57751.02,2309514071.59
2022-04-13,39588.54,41561.31,40074.94,41147.79,41342.27,1677171454.09
2022-04-14,39551.94,41500.0,41147.79,39942.38,36873.67,1497392232.32
2022-04-15,39766.4,40870.36,39942.38,40551.9,24099.9,969867713.95
2022-04-16,39991.55,40709.35,40551.9,40378.71,15833.96,639419137.96
2022-04-17,39546.17,40595.67,40378.71,39678.12,19988.49,803414248.98
2022-04-18,38536.51,41116.73,39678.12,40801.13,54243.5,2153574975.91
2022-04-19,40571.0,41760.0,40801.13,41493.18,35788.86,1472363265.36
2022-04-20,40820.0,42199.0,41493.18,41358.19,40931.61,1699276602.17
2022-04-21,39751.0,42976.0,41358.19,40480.01,59325.03,2476431220.08
2022-04-22,39177.0,40795.06,40480.01,39709.18,46664.02,1870172362.4
2022-04-23,39285.0,39980.0,39709.18,39441.6,20291.42,804677022.91
2022-04-24,38929.62,39940.0,39441.6,39450.13,26703.61,1056336243.02
2022-04-25,38200.0,40616.0,39450.13,40426.08,63037.13,2470071005.24
2022-04-26,37702.26,40797.31,40426.08,38112.65,66650.26,2615206861.84
2022-04-27,37881.31,39474.72,38112.65,39235.72,57083.12,2218523642.43
2022-04-28,38881.43,40372.63,39235.72,39742.07,56046.07,2222203325.75
2022-04-29,38175.0,39925.25,39742.07,38596.11,51453.66,2006135662.85
2022-04-30,37578.2,38795.38,38596.11,37630.8,35321.19,1354900532.14
2022-05-01,37386.38,38165.12,37630.8,37949.99,18395.31,697246659.34
